tag,timestamp,desc,backend,path,batch,cache,method,elapsed_mean_s,elapsed_min_s,elapsed_median_s,reps,bytes,throughput_MB_s,shape,dtype,hash,ok,error
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,cold,naive_stack,0.06550029164645821,0.06299414701061323,0.06322926096618176,3,17475584,266.80162119468906,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,warm,naive_stack,0.04236144419992342,0.04201607801951468,0.042090389993973076,5,34951168,825.0702651932528,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,naive_stack,0.12826852434470007,0.1257473700097762,0.12906939402455464,3,34951168,272.48436963439775,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,naive_stack,0.0001007678103633225,9.730597957968712e-05,9.931001113727689e-05,5,273056,2709.7542262304337,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,naive_stack,0.0017759120285821457,0.0017526110168546438,0.0017661400488577783,3,273056,153.75536378229427,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,naive_stack,0.00234592939959839,0.002340074977837503,0.0023422579979524016,5,2184448,931.1652773412385,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,naive_stack,0.0049628990042644245,0.004913231008686125,0.004958930017892271,3,2184448,440.1556425232489,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,naive_stack,0.004904247005470097,0.004873150028288364,0.00488972500897944,5,4368896,890.8393062435523,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,naive_stack,0.013112437988941869,0.012584465963300318,0.012928434007335454,3,4368896,333.18716196670886,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,naive_stack,0.010542293218895793,0.010458703036420047,0.010501237993594259,5,8737792,828.8321922538219,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,naive_stack,0.029721762344706804,0.028864377993158996,0.029753376031294465,3,8737792,293.9863356237396,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,naive_stack,0.0212881000014022,0.02122876700013876,0.021253373997751623,5,17475584,820.9085826752469,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,naive_stack,0.0641728689855275,0.06054444698384032,0.0647087199613452,3,17475584,272.32044127466327,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,naive_stack,0.042177755408920346,0.04152253398206085,0.04186426900560036,5,34951168,828.6635374771042,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,naive_stack,0.13071258932662508,0.12602957600029185,0.13184738799463958,3,34951168,267.38945483410095,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,naive_stack,9.81661956757307e-05,9.656598558649421e-05,9.744701674208045e-05,5,273056,2781.5685238733026,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,naive_stack,0.0017941989935934544,0.0017550740158185363,0.0017741720075719059,3,273056,152.18824722062655,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,naive_stack,0.0023267065989784896,0.0023121529957279563,0.002330549992620945,5,2184448,938.8583850490876,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,naive_stack,0.004957517337364455,0.004879258980508894,0.004952130024321377,3,2184448,440.6334564956478,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,naive_stack,0.004860745801124722,0.004823777009733021,0.004854572005569935,5,4368896,898.8118652469105,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,naive_stack,0.013195195992011577,0.013010346970986575,0.013105361023917794,3,4368896,331.0974693096599,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,naive_stack,0.01053149119252339,0.01047441700939089,0.010539023962337524,5,8737792,829.6823156632568,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,naive_stack,0.03040386299835518,0.02961245400365442,0.0301365340128541,3,8737792,287.3908490007571,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,naive_stack,0.021476755989715456,0.02101350197335705,0.021526133990846574,5,17475584,813.6975625354457,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,naive_stack,0.06532197300111875,0.0618613000260666,0.06562262598890811,3,17475584,267.5299473838719,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,naive_stack,0.04224810159066692,0.04169192898552865,0.04194851702777669,5,34951168,827.2837520283066,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,naive_stack,0.12533602101029828,0.122283422970213,0.12550941202789545,3,34951168,278.8597221953314,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,warm,read_batch_to_torch,0.0001273715985007584,0.00012204400263726711,0.000126739963889122,5,273056,2143.7746186279837,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,cold,read_batch_to_torch,0.0015606609910416107,0.001525969011709094,0.0015475709806196392,3,273056,174.96176400087884,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,warm,read_batch_to_torch,0.0005189098068512976,0.0004965389962308109,0.0005135230021551251,5,2184448,4209.687254236054,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,cold,read_batch_to_torch,0.0035596783466947577,0.0035332120023667812,0.0035727110225707293,3,2184448,613.664434604972,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,warm,read_batch_to_torch,0.0008252272033132613,0.0007990840240381658,0.0008291089907288551,5,4368896,5294.173510590804,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,cold,read_batch_to_torch,0.006334351317491382,0.005941228999290615,0.006404116982594132,3,4368896,689.7148233530929,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,warm,read_batch_to_torch,0.0017328098183497787,0.0017219929723069072,0.0017263800255022943,5,8737792,5042.556838881104,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,cold,read_batch_to_torch,0.009498834668193012,0.009440589987207204,0.009521542000584304,3,8737792,919.8804174641153,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,warm,read_batch_to_torch,0.00368522860808298,0.003625361016020179,0.003653052030131221,5,17475584,4742.062395171362,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,cold,read_batch_to_torch,0.017628396647827078,0.017214889987371862,0.01750544796232134,3,17475584,991.3314494290147,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,warm,read_batch_to_torch,0.004433772410266101,0.004336542042437941,0.004406387975905091,5,34951168,7882.941379461185,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,read_batch_to_torch,0.03740042898183068,0.036655323987361044,0.03773485898273066,3,34951168,934.5124896021769,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,read_batch_to_torch,0.00012104820925742387,0.0001172269694507122,0.00012009101919829845,5,273056,2255.762408011447,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,read_batch_to_torch,0.0015524520034280915,0.0015150730032473803,0.0015681320219300687,3,273056,175.8869191427777,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,read_batch_to_torch,0.0005306553794071078,0.0004972890019416809,0.000533873972017318,5,2184448,4116.509668554847,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,read_batch_to_torch,0.003472723998129368,0.0034006520290859044,0.0034761159913614392,3,2184448,629.0301219379036,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,read_batch_to_torch,0.0008552919956855476,0.0008467650040984154,0.0008580820285715163,5,4368896,5108.075396517854,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,read_batch_to_torch,0.00573661735203738,0.00567182304803282,0.005716280022170395,3,4368896,761.5805154667272,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,read_batch_to_torch,0.0017411285894922911,0.0017149229533970356,0.0017458399524912238,5,8737792,5018.4644906370295,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,read_batch_to_torch,0.009533250005915761,0.009393780026584864,0.009495573001913726,3,8737792,916.5596197076393,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,read_batch_to_torch,0.0036259635933674874,0.0036024260334670544,0.0036386409774422646,5,17475584,4819.5696261170015,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,read_batch_to_torch,0.019215653999708593,0.019039388047531247,0.019044635992031544,3,17475584,909.445184653357,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,read_batch_to_torch,0.0044996017939411105,0.004383913998026401,0.0044076889753341675,5,34951168,7767.613580175719,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,read_batch_to_torch,0.03461604165689399,0.033142892993055284,0.03321580198826268,3,34951168,1009.68124392811,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,read_batch_to_torch,0.00012392860371619464,0.00011640501907095313,0.00012448697816580534,5,273056,2203.333143535755,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,read_batch_to_torch,0.0017720960119428735,0.0016889640246517956,0.0017756550223566592,3,273056,154.0864592887546,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,read_batch_to_torch,0.000514609192032367,0.0004941149963997304,0.0005012149922549725,5,2184448,4244.867821682064,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,read_batch_to_torch,0.0038655263488180935,0.0038356080185621977,0.0038458530325442553,3,2184448,565.1101047772983,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
FAILED-threads64,2026-06-18T21:01:15.734451+00:00,Fixed 64 read threads: spawn overhead hurts warm/small; past NFS plateau,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,read_batch_to_torch,0.0008575298008508981,0.0008404859690926969,0.0008480070391669869,5,4368896,5094.745390381641,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
